,biz,brand,model,score,serial,submarket,target,ts_price
3165,25.0,supor/苏泊尔,JP23D-1100,2.0,supor/苏泊尔-JP23D-1100,婴儿辅食,服务-客服,24975.0
3166,25.0,supor/苏泊尔,JP23D-1100,2.0,supor/苏泊尔-JP23D-1100,婴儿辅食,质量-噪音,24975.0
3167,25.0,supor/苏泊尔,JP23D-1100,-1.0,supor/苏泊尔-JP23D-1100,婴儿辅食,质量-声音,24975.0
3168,25.0,supor/苏泊尔,JP23D-1100,1.0,supor/苏泊尔-JP23D-1100,婴儿辅食,质量-挺好,24975.0
3169,5.0,supor/苏泊尔,JP37V-1300,0.0,supor/苏泊尔-JP37V-1300,婴儿辅食,,9495.0
3170,11.0,supor/苏泊尔,JS36D-300,0.0,supor/苏泊尔-JS36D-300,婴儿辅食,,2269.0
3171,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,价格-价位,996286.0
3172,8234.0,supor/苏泊尔,JS39D-250,77.0,supor/苏泊尔-JS39D-250,婴儿辅食,价格-价格,996286.0
3173,8234.0,supor/苏泊尔,JS39D-250,4.0,supor/苏泊尔-JS39D-250,婴儿辅食,价格-价格便宜,996286.0
3174,8234.0,supor/苏泊尔,JS39D-250,9.0,supor/苏泊尔-JS39D-250,婴儿辅食,价格-价钱,996286.0
3175,8234.0,supor/苏泊尔,JS39D-250,15.0,supor/苏泊尔-JS39D-250,婴儿辅食,价格-性价比,996286.0
3176,8234.0,supor/苏泊尔,JS39D-250,2.0,supor/苏泊尔-JS39D-250,婴儿辅食,价格-物超所值,996286.0
3177,8234.0,supor/苏泊尔,JS39D-250,11.0,supor/苏泊尔-JS39D-250,婴儿辅食,价格-超值,996286.0
3178,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-功率,996286.0
3179,8234.0,supor/苏泊尔,JS39D-250,26.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-功能,996286.0
3180,8234.0,supor/苏泊尔,JS39D-250,45.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-果汁,996286.0
3181,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-果汁机,996286.0
3182,8234.0,supor/苏泊尔,JS39D-250,0.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-核桃,996286.0
3183,8234.0,supor/苏泊尔,JS39D-250,2.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-榨汁,996286.0
3184,8234.0,supor/苏泊尔,JS39D-250,14.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-榨汁机,996286.0
3185,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-水果,996286.0
3186,8234.0,supor/苏泊尔,JS39D-250,-2.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-绞肉,996286.0
3187,8234.0,supor/苏泊尔,JS39D-250,0.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-芝麻,996286.0
3188,8234.0,supor/苏泊尔,JS39D-250,-4.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-苹果,996286.0
3189,8234.0,supor/苏泊尔,JS39D-250,0.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-虾皮,996286.0
3190,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-西瓜汁,996286.0
3191,8234.0,supor/苏泊尔,JS39D-250,0.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-豆浆,996286.0
3192,8234.0,supor/苏泊尔,JS39D-250,40.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-转速,996286.0
3193,8234.0,supor/苏泊尔,JS39D-250,2.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-辅食,996286.0
3194,8234.0,supor/苏泊尔,JS39D-250,2.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-过滤网,996286.0
3195,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,功能-食物,996286.0
3196,8234.0,supor/苏泊尔,JS39D-250,2.0,supor/苏泊尔-JS39D-250,婴儿辅食,品牌-九阳,996286.0
3197,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,品牌-品牌,996286.0
3198,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,品牌-商家,996286.0
3199,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,品牌-大品牌,996286.0
3200,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,品牌-正品,996286.0
3201,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,品牌-牌子,996286.0
3202,8234.0,supor/苏泊尔,JS39D-250,41.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-包装,996286.0
3203,8234.0,supor/苏泊尔,JS39D-250,3.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-卖家,996286.0
3204,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-好评,996286.0
3205,8234.0,supor/苏泊尔,JS39D-250,11.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-客服,996286.0
3206,8234.0,supor/苏泊尔,JS39D-250,4.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-店家,996286.0
3207,8234.0,supor/苏泊尔,JS39D-250,31.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-态度,996286.0
3208,8234.0,supor/苏泊尔,JS39D-250,21.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-服务态度,996286.0
3209,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-果泥,996286.0
3210,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-说明书,996286.0
3211,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,服务-赠品,996286.0
3212,8234.0,supor/苏泊尔,JS39D-250,4.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-外形,996286.0
3213,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-外表,996286.0
3214,8234.0,supor/苏泊尔,JS39D-250,7.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-外观,996286.0
3215,8234.0,supor/苏泊尔,JS39D-250,2.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-大小,996286.0
3216,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-尺寸,996286.0
3217,8234.0,supor/苏泊尔,JS39D-250,5.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-很漂亮,996286.0
3218,8234.0,supor/苏泊尔,JS39D-250,0.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-机身,996286.0
3219,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-颜值,996286.0
3220,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,款式-颜色,996286.0
3221,8234.0,supor/苏泊尔,JS39D-250,40.0,supor/苏泊尔-JS39D-250,婴儿辅食,物流-物流,996286.0
3222,8234.0,supor/苏泊尔,JS39D-250,4.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-刀头,996286.0
3223,8234.0,supor/苏泊尔,JS39D-250,2.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-噪声,996286.0
3224,8234.0,supor/苏泊尔,JS39D-250,9.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-噪音,996286.0
3225,8234.0,supor/苏泊尔,JS39D-250,73.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-声音,996286.0
3226,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-实物,996286.0
3227,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-实用性,996286.0
3228,8234.0,supor/苏泊尔,JS39D-250,-1.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-底座,996286.0
3229,8234.0,supor/苏泊尔,JS39D-250,15.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-性能,996286.0
3230,8234.0,supor/苏泊尔,JS39D-250,15.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-挺好,996286.0
3231,8234.0,supor/苏泊尔,JS39D-250,52.0,supor/苏泊尔-JS39D-250,婴儿辅食,质量-质量,996286.0
3232,8234.0,supor/苏泊尔,JS39D-250,3.0,supor/苏泊尔-JS39D-250,婴儿辅食,适用人群-孩子,996286.0
3233,8234.0,supor/苏泊尔,JS39D-250,51.0,supor/苏泊尔-JS39D-250,婴儿辅食,适用人群-宝贝,996286.0
3234,8234.0,supor/苏泊尔,JS39D-250,1.0,supor/苏泊尔-JS39D-250,婴儿辅食,适用人群-老板,996286.0
3235,53.0,supor/苏泊尔,SJ609B-300,1.0,supor/苏泊尔-SJ609B-300,全自动,款式-很漂亮,9857.0
3236,53.0,supor/苏泊尔,SJ609B-300,1.0,supor/苏泊尔-SJ609B-300,全自动,质量-质量,9857.0
3237,53.0,supor/苏泊尔,SJ609B-300,1.0,supor/苏泊尔-SJ609B-300,婴儿辅食,款式-很漂亮,9857.0
3238,53.0,supor/苏泊尔,SJ609B-300,1.0,supor/苏泊尔-SJ609B-300,婴儿辅食,质量-质量,9857.0
3239,53.0,supor/苏泊尔,SJ609B-300,1.0,supor/苏泊尔-SJ609B-300,手持,款式-很漂亮,9857.0
3240,53.0,supor/苏泊尔,SJ609B-300,1.0,supor/苏泊尔-SJ609B-300,手持,质量-质量,9857.0
3241,1075.0,supor/苏泊尔,TJE08A-250,-2.0,supor/苏泊尔-TJE08A-250,全自动,价格-价格,198191.0
3242,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,价格-性价比,198191.0
3243,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,全自动,功能-果汁,198191.0
3244,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,全自动,功能-榨汁,198191.0
3245,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,全自动,功能-水果,198191.0
3246,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,全自动,功能-西瓜汁,198191.0
3247,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,功能-辅食,198191.0
3248,1075.0,supor/苏泊尔,TJE08A-250,-1.0,supor/苏泊尔-TJE08A-250,全自动,品牌-九阳,198191.0
3249,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,服务-包装,198191.0
3250,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,全自动,服务-好评,198191.0
3251,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,服务-客服,198191.0
3252,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,服务-态度,198191.0
3253,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,服务-服务态度,198191.0
3254,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,款式-机身,198191.0
3255,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,款式-颜色,198191.0
3256,1075.0,supor/苏泊尔,TJE08A-250,3.0,supor/苏泊尔-TJE08A-250,全自动,质量-噪音,198191.0
3257,1075.0,supor/苏泊尔,TJE08A-250,7.0,supor/苏泊尔-TJE08A-250,全自动,质量-声音,198191.0
3258,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,质量-挺好,198191.0
3259,1075.0,supor/苏泊尔,TJE08A-250,9.0,supor/苏泊尔-TJE08A-250,全自动,质量-质量,198191.0
3260,1075.0,supor/苏泊尔,TJE08A-250,4.0,supor/苏泊尔-TJE08A-250,全自动,适用人群-宝贝,198191.0
3261,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,全自动,适用人群-朋友,198191.0
3262,1075.0,supor/苏泊尔,TJE08A-250,-2.0,supor/苏泊尔-TJE08A-250,婴儿辅食,价格-价格,198191.0
3263,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,价格-性价比,198191.0
3264,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,婴儿辅食,功能-果汁,198191.0
3265,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,婴儿辅食,功能-榨汁,198191.0
3266,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,婴儿辅食,功能-水果,198191.0
3267,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,婴儿辅食,功能-西瓜汁,198191.0
3268,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,功能-辅食,198191.0
3269,1075.0,supor/苏泊尔,TJE08A-250,-1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,品牌-九阳,198191.0
3270,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,服务-包装,198191.0
3271,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,婴儿辅食,服务-好评,198191.0
3272,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,服务-客服,198191.0
3273,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,服务-态度,198191.0
3274,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,服务-服务态度,198191.0
3275,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,款式-机身,198191.0
3276,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,款式-颜色,198191.0
3277,1075.0,supor/苏泊尔,TJE08A-250,3.0,supor/苏泊尔-TJE08A-250,婴儿辅食,质量-噪音,198191.0
3278,1075.0,supor/苏泊尔,TJE08A-250,7.0,supor/苏泊尔-TJE08A-250,婴儿辅食,质量-声音,198191.0
3279,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,质量-挺好,198191.0
3280,1075.0,supor/苏泊尔,TJE08A-250,9.0,supor/苏泊尔-TJE08A-250,婴儿辅食,质量-质量,198191.0
3281,1075.0,supor/苏泊尔,TJE08A-250,4.0,supor/苏泊尔-TJE08A-250,婴儿辅食,适用人群-宝贝,198191.0
3282,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,婴儿辅食,适用人群-朋友,198191.0
3283,1075.0,supor/苏泊尔,TJE08A-250,-2.0,supor/苏泊尔-TJE08A-250,小容量,价格-价格,198191.0
3284,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,价格-性价比,198191.0
3285,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,小容量,功能-果汁,198191.0
3286,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,小容量,功能-榨汁,198191.0
3287,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,小容量,功能-水果,198191.0
3288,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,小容量,功能-西瓜汁,198191.0
3289,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,功能-辅食,198191.0
3290,1075.0,supor/苏泊尔,TJE08A-250,-1.0,supor/苏泊尔-TJE08A-250,小容量,品牌-九阳,198191.0
3291,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,服务-包装,198191.0
3292,1075.0,supor/苏泊尔,TJE08A-250,2.0,supor/苏泊尔-TJE08A-250,小容量,服务-好评,198191.0
3293,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,服务-客服,198191.0
3294,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,服务-态度,198191.0
3295,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,服务-服务态度,198191.0
3296,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,款式-机身,198191.0
3297,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,款式-颜色,198191.0
3298,1075.0,supor/苏泊尔,TJE08A-250,3.0,supor/苏泊尔-TJE08A-250,小容量,质量-噪音,198191.0
3299,1075.0,supor/苏泊尔,TJE08A-250,7.0,supor/苏泊尔-TJE08A-250,小容量,质量-声音,198191.0
3300,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,质量-挺好,198191.0
3301,1075.0,supor/苏泊尔,TJE08A-250,9.0,supor/苏泊尔-TJE08A-250,小容量,质量-质量,198191.0
3302,1075.0,supor/苏泊尔,TJE08A-250,4.0,supor/苏泊尔-TJE08A-250,小容量,适用人群-宝贝,198191.0
3303,1075.0,supor/苏泊尔,TJE08A-250,1.0,supor/苏泊尔-TJE08A-250,小容量,适用人群-朋友,198191.0
3304,113.0,teables/泰博斯,SY-1,1.0,teables/泰博斯-SY-1,婴儿辅食,价格-价格,13447.0
3305,113.0,teables/泰博斯,SY-1,1.0,teables/泰博斯-SY-1,婴儿辅食,服务-包装,13447.0
3306,113.0,teables/泰博斯,SY-1,2.0,teables/泰博斯-SY-1,婴儿辅食,服务-服务态度,13447.0
3307,113.0,teables/泰博斯,SY-1,1.0,teables/泰博斯-SY-1,婴儿辅食,款式-款式,13447.0
3308,113.0,teables/泰博斯,SY-1,1.0,teables/泰博斯-SY-1,婴儿辅食,质量-挺好,13447.0
3309,139.0,tescom,TMV1500,1.0,tescom-TMV1500,全自动,价格-价格,244394.0
3310,139.0,tescom,TMV1500,2.0,tescom-TMV1500,全自动,功能-果汁,244394.0
3311,139.0,tescom,TMV1500,1.0,tescom-TMV1500,全自动,功能-苹果,244394.0
3312,139.0,tescom,TMV1500,2.0,tescom-TMV1500,全自动,服务-包装,244394.0
3313,139.0,tescom,TMV1500,1.0,tescom-TMV1500,全自动,服务-客服,244394.0
3314,139.0,tescom,TMV1500,1.0,tescom-TMV1500,全自动,服务-态度,244394.0
3315,139.0,tescom,TMV1500,1.0,tescom-TMV1500,全自动,款式-颜值,244394.0
3316,139.0,tescom,TMV1500,2.0,tescom-TMV1500,全自动,质量-声音,244394.0
3317,139.0,tescom,TMV1500,1.0,tescom-TMV1500,婴儿辅食,价格-价格,244394.0
3318,139.0,tescom,TMV1500,2.0,tescom-TMV1500,婴儿辅食,功能-果汁,244394.0
3319,139.0,tescom,TMV1500,1.0,tescom-TMV1500,婴儿辅食,功能-苹果,244394.0
3320,139.0,tescom,TMV1500,2.0,tescom-TMV1500,婴儿辅食,服务-包装,244394.0
3321,139.0,tescom,TMV1500,1.0,tescom-TMV1500,婴儿辅食,服务-客服,244394.0
3322,139.0,tescom,TMV1500,1.0,tescom-TMV1500,婴儿辅食,服务-态度,244394.0
3323,139.0,tescom,TMV1500,1.0,tescom-TMV1500,婴儿辅食,款式-颜值,244394.0
3324,139.0,tescom,TMV1500,2.0,tescom-TMV1500,婴儿辅食,质量-声音,244394.0
3325,35.0,wik/伟嘉,电动迷你搅拌机,0.0,wik/伟嘉-电动迷你搅拌机,小容量,,4830.0
3326,56.0,tescom,TMV1550,1.0,tescom-TMV1550,全自动,功能-果汁,114370.0
3327,56.0,tescom,TMV1550,1.0,tescom-TMV1550,全自动,服务-包装,114370.0
3328,56.0,tescom,TMV1550,1.0,tescom-TMV1550,全自动,服务-客服,114370.0
3329,56.0,tescom,TMV1550,1.0,tescom-TMV1550,全自动,质量-声音,114370.0
3330,56.0,tescom,TMV1550,1.0,tescom-TMV1550,婴儿辅食,功能-果汁,114370.0
3331,56.0,tescom,TMV1550,1.0,tescom-TMV1550,婴儿辅食,服务-包装,114370.0
3332,56.0,tescom,TMV1550,1.0,tescom-TMV1550,婴儿辅食,服务-客服,114370.0
3333,56.0,tescom,TMV1550,1.0,tescom-TMV1550,婴儿辅食,质量-声音,114370.0
3334,80.0,topkitch,MS-1,0.0,topkitch-MS-1,全自动,,21654.4
3335,11.0,toplife/好生活,TL-7233DP,0.0,toplife/好生活-TL-7233DP,全自动,,12980.0
3336,11.0,toplife/好生活,TL-7233DP,0.0,toplife/好生活-TL-7233DP,婴儿辅食,,12980.0
3337,22.0,toplife/好生活,TL-783B,1.0,toplife/好生活-TL-783B,全自动,功能-米糊,21978.0
3338,22.0,toplife/好生活,TL-783B,1.0,toplife/好生活-TL-783B,全自动,款式-颜值,21978.0
3339,3.0,ukoeo,PR6,0.0,ukoeo-PR6,全自动,,3240.0
3340,1.0,ukoeo,PR9,0.0,ukoeo-PR9,全自动,,399.0
3341,1.0,ukoeo,PR9,0.0,ukoeo-PR9,婴儿辅食,,399.0
3342,1.0,ukoeo,PR9,0.0,ukoeo-PR9,智能,,399.0
3343,24.0,viomi/云米,YM-BH01,1.0,viomi/云米-YM-BH01,全自动,质量-声音,35976.0
3344,24.0,viomi/云米,YM-BH01,1.0,viomi/云米-YM-BH01,婴儿辅食,质量-声音,35976.0
3345,6.0,westinghouse/西屋,A1,1.0,westinghouse/西屋-A1,全自动,服务-服务态度,19080.0
3346,18.0,whirlpool/惠而浦,WBL-MS302D,1.0,whirlpool/惠而浦-WBL-MS302D,小容量,功能-榨汁机,3752.0
3347,18.0,whirlpool/惠而浦,WBL-MS302D,1.0,whirlpool/惠而浦-WBL-MS302D,小容量,服务-包装,3752.0
3348,18.0,whirlpool/惠而浦,WBL-MS302D,1.0,whirlpool/惠而浦-WBL-MS302D,小容量,服务-态度,3752.0
3349,18.0,whirlpool/惠而浦,WBL-MS302D,1.0,whirlpool/惠而浦-WBL-MS302D,小容量,服务-服务态度,3752.0
3350,18.0,whirlpool/惠而浦,WBL-MS302D,1.0,whirlpool/惠而浦-WBL-MS302D,小容量,质量-声音,3752.0
3351,18.0,whirlpool/惠而浦,WBL-MS302D,-1.0,whirlpool/惠而浦-WBL-MS302D,小容量,质量-实物,3752.0
3352,18.0,whirlpool/惠而浦,WBL-MS302D,1.0,whirlpool/惠而浦-WBL-MS302D,小容量,质量-质量,3752.0
3353,22.0,wmf,KULT X,0.0,wmf-KULT X,婴儿辅食,,7705.0
3354,184.0,信言,AMT2516,1.0,信言-AMT2516,婴儿辅食,服务-客服,3772.44
3355,184.0,信言,AMT2516,1.0,信言-AMT2516,婴儿辅食,款式-颜值,3772.44
3356,184.0,信言,AMT2516,1.0,信言-AMT2516,小容量,服务-客服,3772.44
3357,184.0,信言,AMT2516,1.0,信言-AMT2516,小容量,款式-颜值,3772.44
3358,106.0,凯云,1251-3,1.0,凯云-1251-3,婴儿辅食,功能-转速,12795.2
3359,106.0,凯云,1251-3,1.0,凯云-1251-3,婴儿辅食,质量-噪音,12795.2
3360,106.0,凯云,1251-3,1.0,凯云-1251-3,婴儿辅食,质量-声音,12795.2
3361,106.0,凯云,1251-3,1.0,凯云-1251-3,手持,功能-转速,12795.2
3362,106.0,凯云,1251-3,1.0,凯云-1251-3,手持,质量-噪音,12795.2
3363,106.0,凯云,1251-3,1.0,凯云-1251-3,手持,质量-声音,12795.2
3364,5631.0,凯云,KY- 602,-1.0,凯云-KY- 602,婴儿辅食,价格-价位,330485.59
3365,5631.0,凯云,KY- 602,24.0,凯云-KY- 602,婴儿辅食,价格-价格,330485.59
3366,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,价格-价格便宜,330485.59
3367,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,价格-价钱,330485.59
3368,5631.0,凯云,KY- 602,12.0,凯云-KY- 602,婴儿辅食,价格-性价比,330485.59
3369,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,功能-功率,330485.59
3370,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,功能-土豆泥,330485.59
3371,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,功能-打蛋器,330485.59
3372,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,功能-榨汁,330485.59
3373,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,功能-水果汁,330485.59
3374,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,功能-苹果汁,330485.59
3375,5631.0,凯云,KY- 602,2.0,凯云-KY- 602,婴儿辅食,功能-苹果泥,330485.59
3376,5631.0,凯云,KY- 602,2.0,凯云-KY- 602,婴儿辅食,功能-蔬菜泥,330485.59
3377,5631.0,凯云,KY- 602,0.0,凯云-KY- 602,婴儿辅食,功能-豆浆,330485.59
3378,5631.0,凯云,KY- 602,-1.0,凯云-KY- 602,婴儿辅食,功能-转速,330485.59
3379,5631.0,凯云,KY- 602,2.0,凯云-KY- 602,婴儿辅食,功能-辅食,330485.59
3380,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,功能-速度快,330485.59
3381,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,品牌-品牌,330485.59
3382,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,品牌-西非,330485.59
3383,5631.0,凯云,KY- 602,-2.0,凯云-KY- 602,婴儿辅食,服务-包装,330485.59
3384,5631.0,凯云,KY- 602,7.0,凯云-KY- 602,婴儿辅食,服务-卖家,330485.59
3385,5631.0,凯云,KY- 602,-1.0,凯云-KY- 602,婴儿辅食,服务-外包装,330485.59
3386,5631.0,凯云,KY- 602,7.0,凯云-KY- 602,婴儿辅食,服务-好评,330485.59
3387,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,服务-客服,330485.59
3388,5631.0,凯云,KY- 602,7.0,凯云-KY- 602,婴儿辅食,服务-态度,330485.59
3389,5631.0,凯云,KY- 602,3.0,凯云-KY- 602,婴儿辅食,服务-服务态度,330485.59
3390,5631.0,凯云,KY- 602,2.0,凯云-KY- 602,婴儿辅食,服务-果泥,330485.59
3391,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,款式-外表,330485.59
3392,5631.0,凯云,KY- 602,2.0,凯云-KY- 602,婴儿辅食,款式-外观,330485.59
3393,5631.0,凯云,KY- 602,14.0,凯云-KY- 602,婴儿辅食,物流-物流,330485.59
3394,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,质量-商品,330485.59
3395,5631.0,凯云,KY- 602,1.0,凯云-KY- 602,婴儿辅食,质量-噪声,330485.59
3396,5631.0,凯云,KY- 602,-2.0,凯云-KY- 602,婴儿辅食,质量-噪音,330485.59
